1	1
2	4
3	5
4	5
5	6
6	6
7	7
8	9
9	10
10	10
11	11
12	11
13	12
14	14
15	15
16	15
17	16
18	16
19	17
20	19
21	20
22	20
23	21
24	21
25	22
26	24
27	25
28	25
29	26
30	25
31	27
32	28
33	28
34	29
35	29
36	30
37	32
38	33
39	33
40	34
41	34
42	35
43	37
44	38
45	37
46	37
47	38
48	38
49	39
50	41
51	42
52	42
53	43
54	43
55	44
56	46
57	47
58	47
59	48
60	48
61	49
62	51
63	52
64	52
65	53
66	53
67	54
68	56
69	57
70	57
71	58
72	58
73	59
74	61
75	62
76	62
77	62
78	64
79	65
80	65
81	66
82	66
83	67
84	69
85	70
86	70
87	71
88	71
89	72
90	74
91	75
92	74
93	74
94	75
95	75
96	76
97	78
98	79
99	79
100	80
101	80
102	81
103	83
104	84
105	84
106	85
107	85
108	86
109	88
110	89
111	89
112	90
113	90
114	91
115	93
116	94
117	94
118	95
119	95
120	96
121	98
122	99
123	99
124	99
125	101
126	102
127	102
128	103
129	103
130	104
131	106
132	107
133	107
134	108
135	108
136	109
137	111
138	112
139	111
140	111
141	112
142	112
143	113
144	115
145	116
146	116
147	117
148	117
149	118
150	120
151	121
152	121
153	122
154	122
155	123
156	125
157	126
158	126
159	127
160	127
161	128
162	130
163	131
164	131
165	132
166	132
167	133
168	135
169	136
170	136
171	136
172	138
173	139
174	139
175	140
176	140
177	141
178	143
179	144
180	144
181	145
182	145
183	146
184	148
185	149
186	148
187	148
188	149
189	149
190	150
191	152
192	153
193	153
194	154
195	154
196	155
197	157
198	158
199	158
200	159
201	159
202	160
203	162
204	163
205	163
206	164
207	164
208	165
209	167
210	168
211	168
212	169
213	169
214	170
215	172
216	173
217	173
218	173
219	175
220	176
221	176
222	177
223	177
224	178
225	180
226	181
227	181
228	182
229	182
230	183
231	185
232	186
233	185
234	185
235	186
236	186
237	187
238	189
239	190
240	190
241	191
242	191
243	192
244	194
245	195
246	195
247	196
248	196
249	197
250	199
251	200
252	200
253	201
254	201
255	202
256	204
257	205
258	205
259	206
260	206
261	207
262	209
263	210
264	210
265	210
266	212
267	213
268	213
269	214
270	214
271	215
272	217
273	218
274	218
275	219
276	219
277	220
278	222
279	223
280	222
281	222
282	223
283	223
284	224
285	226
286	227
287	227
288	228
289	228
290	229
291	231
292	232
293	232
294	233
295	233
296	234
297	236
298	237
299	237
300	238
301	238
302	239
303	241
304	242
305	242
306	243
307	243
308	244
309	246
310	247
311	247
312	247
313	249
314	250
315	250
316	251
317	251
318	252
319	254
320	255
321	255
322	256
323	256
324	257
325	259
326	260
327	259
328	259
329	260
330	259
331	261
332	262
333	262
334	263
335	263
336	264
337	266
338	267
339	267
340	268
341	268
342	269
343	271
344	272
345	272
346	273
347	273
348	274
349	276
350	277
351	277
352	278
353	278
354	279
355	281
356	282
357	282
358	283
359	282
360	284
361	285
362	285
363	286
364	286
365	287
366	289
367	290
368	290
369	291
370	291
371	292
372	294
373	295
374	294
375	294
376	295
377	295
378	296
379	298
380	299
381	299
382	300
383	300
384	301
385	303
386	304
387	304
388	305
389	305
390	306
391	308
392	309
393	309
394	310
395	310
396	311
397	313
398	314
399	314
400	315
401	315
402	316
403	318
404	319
405	319
406	319
407	321
408	322
409	322
410	323
411	323
412	324
413	326
414	327
415	327
416	328
417	328
418	329
419	331
420	332
421	331
422	330
423	331
424	331
425	331
426	331
427	332
428	332
429	333
430	335
431	336
432	336
433	337
434	337
435	338
436	340
437	341
438	341
439	342
440	342
441	343
442	345
443	346
444	346
445	347
446	347
447	348
448	350
449	351
450	351
451	352
452	352
453	353
454	355
455	356
456	356
457	356
458	358
459	359
460	359
461	360
462	360
463	361
464	363
465	364
466	364
467	365
468	365
469	366
470	368
471	369
472	368
473	368
474	369
475	369
476	370
477	372
478	373
479	373
480	374
481	374
482	375
483	377
484	378
485	378
486	379
487	379
488	380
489	382
490	383
491	383
492	384
493	384
494	385
495	387
496	388
497	388
498	389
499	389
500	390
501	392
502	393
503	393
504	393
505	395
506	396
507	396
508	397
509	397
510	398
511	400
512	401
513	401
514	402
515	402
516	403
517	405
518	406
519	405
520	405
521	406
522	406
523	407
524	409
525	410
526	410
527	411
528	411
529	412
530	414
531	415
532	415
533	416
534	416
535	417
536	419
537	420
538	420
539	421
540	421
541	422
542	424
543	425
544	425
545	426
546	426
547	427
548	429
549	430
550	430
551	430
552	432
553	433
554	433
555	434
556	434
557	435
558	437
559	438
560	438
561	439
562	439
563	440
564	442
565	443
566	442
567	442
568	443
569	443
570	444
571	446
572	447
573	447
574	448
575	448
576	449
577	451
578	452
579	452
580	453
581	453
582	454
583	456
584	457
585	457
586	458
587	458
588	459
589	461
590	462
591	462
592	463
593	463
594	464
595	466
596	467
597	467
598	467
599	469
600	470
601	470
602	471
603	471
604	472
605	474
606	475
607	475
608	476
609	476
610	477
611	479
612	480
613	479
614	479
615	480
616	480
617	481
618	483
619	484
620	484
621	485
622	485
623	486
624	488
625	489
626	489
627	490
628	490
629	491
630	493
631	494
632	494
633	495
634	495
635	496
636	498
637	499
638	499
639	500
640	500
641	501
642	503
643	504
644	504
645	504
646	506
647	507
648	507
649	508
650	508
651	509
652	511
653	512
654	512
655	513
656	513
657	514
658	516
659	517
660	516
661	516
662	517
663	517
664	518
665	520
666	521
667	520
668	520
669	521
670	521
671	522
672	524
673	525
674	525
675	526
676	526
677	527
678	529
679	530
680	530
681	531
682	531
683	532
684	534
685	535
686	535
687	536
688	536
689	537
690	539
691	540
692	540
693	541
694	541
695	542
696	544
697	545
698	545
699	545
700	547
701	548
702	548
703	549
704	549
705	550
706	552
707	553
708	553
709	554
710	554
711	555
712	557
713	558
714	557
715	557
716	558
717	558
718	559
719	561
720	562
721	562
722	563
723	563
724	564
725	566
726	567
727	567
728	568
729	568
730	569
731	571
732	572
733	572
734	573
735	573
736	574
737	576
738	577
739	577
740	578
741	578
742	579
743	581
744	582
745	582
746	582
747	584
748	585
749	585
750	586
751	586
752	587
753	589
754	590
755	590
756	591
757	591
758	592
759	594
760	595
761	594
762	594
763	595
764	595
765	596
766	598
767	599
768	599
769	600
770	600
771	601
772	603
773	604
774	604
775	605
776	605
777	606
778	608
779	609
780	609
781	610
782	610
783	611
784	613
785	614
786	614
787	615
788	615
789	616
790	618
791	619
792	619
793	619
794	621
795	622
796	622
797	623
798	623
799	624
800	626
801	627
802	627
803	628
804	628
805	629
806	631
807	632
808	631
809	631
810	631
811	633
812	634
813	634
814	635
815	635
816	636
817	638
818	639
819	639
820	640
821	640
822	641
823	643
824	644
825	644
826	645
827	645
828	646
829	648
830	649
831	649
832	650
833	650
834	651
835	653
836	654
837	654
838	655
839	654
840	656
841	657
842	657
843	658
844	658
845	659
846	661
847	662
848	662
849	663
850	663
851	664
852	666
853	667
854	666
855	666
856	667
857	667
858	668
859	670
860	671
861	671
862	672
863	672
864	673
865	675
866	676
867	676
868	677
869	677
870	678
871	680
872	681
873	681
874	682
875	682
876	683
877	685
878	686
879	686
880	687
881	687
882	688
883	690
884	691
885	691
886	691
887	693
888	694
889	694
890	695
891	695
892	696
893	698
894	699
895	699
896	700
897	700
898	701
899	703
900	704
901	703
902	703
903	704
904	704
905	705
906	707
907	708
908	708
909	709
910	709
911	710
912	712
913	713
914	713
915	714
916	714
917	715
918	717
919	718
920	718
921	719
922	719
923	720
924	722
925	723
926	723
927	724
928	724
929	725
930	727
931	728
932	728
933	728
934	730
935	731
936	731
937	732
938	732
939	733
940	735
941	736
942	736
943	737
944	737
945	738
946	740
947	741
948	740
949	740
950	741
951	741
952	742
953	744
954	745
955	744
956	744
957	745
958	745
959	746
960	748
961	749
962	749
963	750
964	750
965	751
966	753
967	754
968	754
969	755
970	755
971	756
972	758
973	759
974	759
975	760
976	760
977	761
978	763
979	764
980	764
981	765
982	765
983	766
984	768
985	769
986	769
987	769
988	771
989	772
990	772
991	773
992	773
993	774
994	776
995	777
996	777
997	778
998	778
999	779
1000	781
1001	782
1002	781
1003	781
1004	782
1005	782
1006	783
1007	785
1008	786
1009	786
1010	787
1011	787
1012	788
1013	790
1014	791
1015	791
1016	792
1017	792
1018	793
1019	795
1020	796
1021	796
1022	797
1023	797
1024	798
1025	800
1026	801
1027	801
1028	802
1029	802
1030	803
1031	805
1032	806
1033	806
1034	806
1035	808
1036	809
1037	809
1038	810
1039	810
1040	811
1041	813
1042	814
1043	814
1044	815
1045	815
1046	816
1047	818
1048	819
1049	818
1050	818
1051	819
1052	819
1053	820
1054	822
1055	823
1056	823
1057	824
1058	824
1059	825
1060	827
1061	828
1062	828
1063	829
1064	829
1065	830
1066	832
1067	833
1068	833
1069	834
1070	834
1071	835
1072	837
1073	838
1074	838
1075	839
1076	839
1077	840
1078	842
1079	843
1080	843
1081	843
1082	845
1083	846
1084	846
1085	847
1086	847
1087	848
1088	850
1089	851
1090	851
1091	852
1092	852
1093	853
1094	855
1095	856
1096	855
1097	855
1098	856
1099	856
1100	857
1101	859
1102	860
1103	860
1104	861
1105	861
1106	862
1107	864
1108	865
1109	865
1110	866
1111	866
1112	867
1113	869
1114	870
1115	870
1116	871
1117	871
1118	872
1119	874
1120	875
1121	875
1122	876
1123	876
1124	877
1125	879
1126	880
1127	880
1128	880
1129	882
1130	883
1131	883
1132	884
1133	884
1134	885
1135	887
1136	888
1137	888
1138	889
1139	889
1140	890
1141	892
1142	893
1143	892
1144	892
1145	893
1146	893
1147	894
1148	896
1149	897
1150	897
1151	898
1152	898
1153	899
1154	901
1155	902
1156	902
1157	903
1158	903
1159	904
1160	906
1161	907
1162	907
1163	908
1164	908
1165	909
1166	911
1167	912
1168	912
1169	913
1170	913
1171	914
1172	916
1173	917
1174	917
1175	917
1176	919
1177	920
1178	920
1179	921
1180	921
1181	922
1182	924
1183	925
1184	925
1185	926
1186	926
1187	927
1188	929
1189	930
1190	929
1191	929
1192	930
1193	930
1194	931
1195	933
1196	934
1197	934
1198	935
1199	935
1200	936
1201	938
1202	939
1203	939
1204	940
1205	940
1206	941
1207	943
1208	944
1209	944
1210	945
1211	945
1212	946
1213	948
1214	949
1215	949
1216	950
1217	950
1218	951
1219	953
1220	954
1221	954
1222	954
1223	956
1224	957
1225	957
1226	958
1227	958
1228	959
1229	961
1230	962
1231	962
1232	963
1233	963
1234	964
1235	966
1236	967
1237	966
1238	966
1239	966
1240	968
1241	969
1242	969
1243	970
1244	970
1245	971
1246	973
1247	974
1248	974
1249	975
1250	975
1251	976
1252	978
1253	979
1254	979
1255	980
1256	980
1257	981
1258	983
1259	984
1260	984
1261	985
1262	985
1263	986
1264	988
1265	989
1266	989
1267	990
1268	989
1269	991
1270	992
1271	992
1272	993
1273	993
1274	994
1275	996
1276	997
1277	997
1278	998
1279	998
1280	999
1281	1001
1282	1002
1283	1001
1284	1001
1285	1002
1286	1002
1287	1003
1288	1005
1289	1006
1290	1006
1291	1007
1292	1007
1293	1008
1294	1010
1295	1011
1296	1011
1297	1012
1298	1012
1299	1013
1300	1015
1301	1016
1302	1016
1303	1017
1304	1017
1305	1018
1306	1020
1307	1021
1308	1021
1309	1022
1310	1022
1311	1023
1312	1025
1313	1026
1314	1026
1315	1026
1316	1028
1317	1029
1318	1029
1319	1030
1320	1030
1321	1031
1322	1033
1323	1034
1324	1034
1325	1035
1326	1035
1327	1036
1328	1038
1329	1039
1330	1038
1331	1037
1332	1038
1333	1038
1334	1038
1335	1038
1336	1039
1337	1039
1338	1040
1339	1042
1340	1043
1341	1043
1342	1044
1343	1044
1344	1045
1345	1047
1346	1048
1347	1048
1348	1049
1349	1049
1350	1050
1351	1052
1352	1053
1353	1053
1354	1054
1355	1054
1356	1055
1357	1057
1358	1058
1359	1058
1360	1059
1361	1059
1362	1060
1363	1062
1364	1063
1365	1063
1366	1063
1367	1065
1368	1066
1369	1066
1370	1067
1371	1067
1372	1068
1373	1070
1374	1071
1375	1071
1376	1072
1377	1072
1378	1073
1379	1075
1380	1076
1381	1075
1382	1075
1383	1076
1384	1076
1385	1077
1386	1079
1387	1080
1388	1080
1389	1081
1390	1081
1391	1082
1392	1084
1393	1085
1394	1085
1395	1086
1396	1086
1397	1087
1398	1089
1399	1090
1400	1090
1401	1091
1402	1091
1403	1092
1404	1094
1405	1095
1406	1095
1407	1096
1408	1096
1409	1097
1410	1099
1411	1100
1412	1100
1413	1100
1414	1102
1415	1103
1416	1103
1417	1104
1418	1104
1419	1105
1420	1107
1421	1108
1422	1108
1423	1109
1424	1109
1425	1110
1426	1112
1427	1113
1428	1112
1429	1112
1430	1113
1431	1113
1432	1114
1433	1116
1434	1117
1435	1117
1436	1118
1437	1118
1438	1119
1439	1121
1440	1122
1441	1122
1442	1123
1443	1123
1444	1124
1445	1126
1446	1127
1447	1127
1448	1128
1449	1128
1450	1129
1451	1131
1452	1132
1453	1132
1454	1133
1455	1133
1456	1134
1457	1136
1458	1137
1459	1137
1460	1137
1461	1139
1462	1140
1463	1140
1464	1141
1465	1141
1466	1142
1467	1144
1468	1145
1469	1145
1470	1146
1471	1146
1472	1147
1473	1149
1474	1150
1475	1149
1476	1149
1477	1150
1478	1150
1479	1151
1480	1153
1481	1154
1482	1154
1483	1155
1484	1155
1485	1156
1486	1158
1487	1159
1488	1159
1489	1160
1490	1160
1491	1161
1492	1163
1493	1164
1494	1164
1495	1165
1496	1165
1497	1166
1498	1168
1499	1169
1500	1169
1501	1170
1502	1170
1503	1171
1504	1173
1505	1174
1506	1174
1507	1174
1508	1176
1509	1177
1510	1177
1511	1178
1512	1178
1513	1179
1514	1181
1515	1182
1516	1182
1517	1183
1518	1183
1519	1184
1520	1186
1521	1187
1522	1186
1523	1186
1524	1187
1525	1187
1526	1188
1527	1190
1528	1191
1529	1191
1530	1192
1531	1192
1532	1193
1533	1195
1534	1196
1535	1196
1536	1197
1537	1197
1538	1198
1539	1200
1540	1201
1541	1201
1542	1202
1543	1202
1544	1203
1545	1205
1546	1206
1547	1206
1548	1207
1549	1207
1550	1208
1551	1210
1552	1211
1553	1211
1554	1211
1555	1213
1556	1214
1557	1214
1558	1215
1559	1215
1560	1216
1561	1218
1562	1219
1563	1219
1564	1220
1565	1220
1566	1221
1567	1223
1568	1224
1569	1223
1570	1223
1571	1224
1572	1224
1573	1225
1574	1227
1575	1228
1576	1227
1577	1227
1578	1228
1579	1228
1580	1229
1581	1231
1582	1232
1583	1232
1584	1233
1585	1233
1586	1234
1587	1236
1588	1237
1589	1237
1590	1238
1591	1238
1592	1239
1593	1241
1594	1242
1595	1242
1596	1243
1597	1243
1598	1244
1599	1246
1600	1247
1601	1247
1602	1247
1603	1247
1604	1248
1605	1250
1606	1251
1607	1251
1608	1251
1609	1253
1610	1254
1611	1254
1612	1255
1613	1255
1614	1256
1615	1258
1616	1259
1617	1259
1618	1260
1619	1260
1620	1261
1621	1263
1622	1264
1623	1263
1624	1263
1625	1264
1626	1264
1627	1265
1628	1267
1629	1268
1630	1268
1631	1269
1632	1269
1633	1270
1634	1272
1635	1273
1636	1273
1637	1274
1638	1274
1639	1275
1640	1277
1641	1278
1642	1278
1643	1279
1644	1279
1645	1280
1646	1282
1647	1283
1648	1283
1649	1284
1650	1284
1651	1285
1652	1287
1653	1288
1654	1288
1655	1288
1656	1290
1657	1291
1658	1291
1659	1292
1660	1292
1661	1293
1662	1295
1663	1296
1664	1296
1665	1297
1666	1297
1667	1298
1668	1300
1669	1301
1670	1300
1671	1300
1672	1301
1673	1301
1674	1302
1675	1304
1676	1305
1677	1305
1678	1306
1679	1306
1680	1307
1681	1309
1682	1310
1683	1310
1684	1311
1685	1311
1686	1312
1687	1314
1688	1315
1689	1315
1690	1316
1691	1316
1692	1317
1693	1319
1694	1320
1695	1320
1696	1321
1697	1321
1698	1322
1699	1324
1700	1325
1701	1325
1702	1325
1703	1327
1704	1328
1705	1328
1706	1329
1707	1329
1708	1330
1709	1332
1710	1333
1711	1333
1712	1334
1713	1334
1714	1335
1715	1337
1716	1338
1717	1337
1718	1337
1719	1337
1720	1339
1721	1340
1722	1340
1723	1341
1724	1341
1725	1342
1726	1344
1727	1345
1728	1345
1729	1346
1730	1346
1731	1347
1732	1349
1733	1350
1734	1350
1735	1351
1736	1351
1737	1352
1738	1354
1739	1355
1740	1355
1741	1356
1742	1356
1743	1357
1744	1359
1745	1360
1746	1360
1747	1361
1748	1360
1749	1362
1750	1363
1751	1363
1752	1364
1753	1364
1754	1365
1755	1367
1756	1368
1757	1368
1758	1369
1759	1369
1760	1370
1761	1372
1762	1373
1763	1372
1764	1372
1765	1373
1766	1373
1767	1374
1768	1376
1769	1377
1770	1377
1771	1378
1772	1378
1773	1379
1774	1381
1775	1382
1776	1382
1777	1383
1778	1383
1779	1384
1780	1386
1781	1387
1782	1387
1783	1388
1784	1388
1785	1389
1786	1391
1787	1392
1788	1392
1789	1393
1790	1393
1791	1394
1792	1396
1793	1397
1794	1397
1795	1397
1796	1399
1797	1400
1798	1400
1799	1401
1800	1401
1801	1402
1802	1404
1803	1405
1804	1405
1805	1406
1806	1406
1807	1407
1808	1409
1809	1410
1810	1409
1811	1409
1812	1410
1813	1410
1814	1411
1815	1413
1816	1414
1817	1414
1818	1415
1819	1415
1820	1416
1821	1418
1822	1419
1823	1419
1824	1420
1825	1420
1826	1421
1827	1423
1828	1424
1829	1424
1830	1425
1831	1425
1832	1426
1833	1428
1834	1429
1835	1429
1836	1430
1837	1430
1838	1431
1839	1433
1840	1434
1841	1434
1842	1434
1843	1436
1844	1437
1845	1437
1846	1438
1847	1438
1848	1439
1849	1441
1850	1442
1851	1442
1852	1443
1853	1443
1854	1444
1855	1446
1856	1447
1857	1446
1858	1446
1859	1447
1860	1447
1861	1448
1862	1450
1863	1451
1864	1450
1865	1450
1866	1451
1867	1451
1868	1452
1869	1454
1870	1455
1871	1455
1872	1456
1873	1456
1874	1457
1875	1459
1876	1460
1877	1460
1878	1461
1879	1461
1880	1462
1881	1464
1882	1465
1883	1465
1884	1466
1885	1466
1886	1467
1887	1469
1888	1470
1889	1470
1890	1471
1891	1471
1892	1472
1893	1474
1894	1475
1895	1475
1896	1475
1897	1477
1898	1478
1899	1478
1900	1479
1901	1479
1902	1480
1903	1482
1904	1483
1905	1483
1906	1484
1907	1484
1908	1485
1909	1487
1910	1488
1911	1487
1912	1487
1913	1488
1914	1488
1915	1489
1916	1491
1917	1492
1918	1492
1919	1493
1920	1493
1921	1494
1922	1496
1923	1497
1924	1497
1925	1498
1926	1498
1927	1499
1928	1501
1929	1502
1930	1502
1931	1503
1932	1503
1933	1504
1934	1506
1935	1507
1936	1507
1937	1508
1938	1508
1939	1509
1940	1511
1941	1512
1942	1512
1943	1512
1944	1514
1945	1515
1946	1515
1947	1516
1948	1516
1949	1517
1950	1519
1951	1520
1952	1520
1953	1521
1954	1521
1955	1522
1956	1524
1957	1525
1958	1524
1959	1524
1960	1525
1961	1525
1962	1526
1963	1528
1964	1529
1965	1529
1966	1530
1967	1530
1968	1531
1969	1533
1970	1534
1971	1534
1972	1535
1973	1535
1974	1536
1975	1538
1976	1539
1977	1539
1978	1540
1979	1540
1980	1541
1981	1543
1982	1544
1983	1544
1984	1545
1985	1545
1986	1546
1987	1548
1988	1549
1989	1549
1990	1549
1991	1551
1992	1552
1993	1552
1994	1553
1995	1553
1996	1554
1997	1556
1998	1557
1999	1557
2000	1558
2001	1558
2002	1559
2003	1561
2004	1562
2005	1561
2006	1561
2007	1562
2008	1562
2009	1563
2010	1565
2011	1566
2012	1566
2013	1567
2014	1567
2015	1568
2016	1570
2017	1571
2018	1571
2019	1572
2020	1572
2021	1573
2022	1575
2023	1576
2024	1576
2025	1577
2026	1577
2027	1578
2028	1580
2029	1581
2030	1581
2031	1582
2032	1582
2033	1583
2034	1585
2035	1586
2036	1586
2037	1586
2038	1588
2039	1589
2040	1589
2041	1590
2042	1590
2043	1591
2044	1593
2045	1594
2046	1594
2047	1595
2048	1595
2049	1596
2050	1598
2051	1599
2052	1598
2053	1598
2054	1599
2055	1599
2056	1600
2057	1602
2058	1603
2059	1603
2060	1604
2061	1604
2062	1605
2063	1607
2064	1608
2065	1608
2066	1609
2067	1609
2068	1610
2069	1612
2070	1613
2071	1613
2072	1614
2073	1614
2074	1615
2075	1617
2076	1618
2077	1618
2078	1619
2079	1619
2080	1620
2081	1622
2082	1623
2083	1623
2084	1623
2085	1625
2086	1626
2087	1626
2088	1627
2089	1627
2090	1628
2091	1630
2092	1631
2093	1631
2094	1632
2095	1632
2096	1633
2097	1635
2098	1636
2099	1635
2100	1635
2101	1636
2102	1636
2103	1637
2104	1639
2105	1640
2106	1640
2107	1641
2108	1641
2109	1642
2110	1644
2111	1645
2112	1645
2113	1646
2114	1646
2115	1647
2116	1649
2117	1650
2118	1650
2119	1651
2120	1651
2121	1652
2122	1654
2123	1655
2124	1655
2125	1656
2126	1656
2127	1657
2128	1659
2129	1660
2130	1660
2131	1660
2132	1662
2133	1663
2134	1663
2135	1664
2136	1664
2137	1665
2138	1667
2139	1668
2140	1668
2141	1669
2142	1669
2143	1670
2144	1672
2145	1673
2146	1672
2147	1672
2148	1672
2149	1674
2150	1675
2151	1675
2152	1676
2153	1676
2154	1677
2155	1679
2156	1680
2157	1680
2158	1681
2159	1681
2160	1682
2161	1684
2162	1685
2163	1685
2164	1686
2165	1686
2166	1687
2167	1689
2168	1690
2169	1690
2170	1691
2171	1691
2172	1692
2173	1694
2174	1695
2175	1695
2176	1696
2177	1695
2178	1697
2179	1698
2180	1698
2181	1699
2182	1699
2183	1700
2184	1702
2185	1703
2186	1703
2187	1704
2188	1704
2189	1705
2190	1707
2191	1708
2192	1707
2193	1707
2194	1708
2195	1708
2196	1709
2197	1711
2198	1712
2199	1712
2200	1713
2201	1713
2202	1714
2203	1716
2204	1717
2205	1717
2206	1718
2207	1718
2208	1719
2209	1721
2210	1722
2211	1722
2212	1723
2213	1723
2214	1724
2215	1726
2216	1727
2217	1727
2218	1728
2219	1728
2220	1729
2221	1731
2222	1732
2223	1732
2224	1732
2225	1734
2226	1735
2227	1735
2228	1736
2229	1736
2230	1737
2231	1739
2232	1740
2233	1740
2234	1741
2235	1741
2236	1742
2237	1744
2238	1745
2239	1744
2240	1743
2241	1744
2242	1744
2243	1744
2244	1744
2245	1745
2246	1745
2247	1746
2248	1748
2249	1749
2250	1749
2251	1750
2252	1750
2253	1751
2254	1753
2255	1754
2256	1754
2257	1755
2258	1755
2259	1756
2260	1758
2261	1759
2262	1759
2263	1760
2264	1760
2265	1761
2266	1763
2267	1764
2268	1764
2269	1765
2270	1765
2271	1766
2272	1768
2273	1769
2274	1769
2275	1769
2276	1771
2277	1772
2278	1772
2279	1773
2280	1773
2281	1774
2282	1776
2283	1777
2284	1777
2285	1778
2286	1778
2287	1779
2288	1781
2289	1782
2290	1781
2291	1781
2292	1782
2293	1782
2294	1783
2295	1785
2296	1786
2297	1786
2298	1787
2299	1787
2300	1788
2301	1790
2302	1791
2303	1791
2304	1792
2305	1792
2306	1793
2307	1795
2308	1796
2309	1796
2310	1797
2311	1797
2312	1798
2313	1800
2314	1801
2315	1801
2316	1802
2317	1802
2318	1803
2319	1805
2320	1806
2321	1806
2322	1806
2323	1808
2324	1809
2325	1809
2326	1810
2327	1810
2328	1811
2329	1813
2330	1814
2331	1814
2332	1815
2333	1815
2334	1816
2335	1818
2336	1819
2337	1818
2338	1818
2339	1819
2340	1819
2341	1820
2342	1822
2343	1823
2344	1823
2345	1824
2346	1824
2347	1825
2348	1827
2349	1828
2350	1828
2351	1829
2352	1829
2353	1830
2354	1832
2355	1833
2356	1833
2357	1834
2358	1834
2359	1835
2360	1837
2361	1838
2362	1838
2363	1839
2364	1839
2365	1840
2366	1842
2367	1843
2368	1843
2369	1843
2370	1845
2371	1846
2372	1846
2373	1847
2374	1847
2375	1848
